,correct_rate,response_time,set_size,response_type,cue_type,subject,exp_type
730,1,0.4906,L4,no-change,nocue,3,exp1
11220,1,0.6819,L4,no-change,nocue,44,exp1
9380,1,0.6265,L4,change,nocue,37,exp1
11218,1,1.2346,L4,no-change,nocue,44,exp1
9616,0,1.5946,L4,change,cue,38,exp1
9385,1,0.9345,L4,change,cue,37,exp1
9614,1,0.6006,L4,change,cue,38,exp1
11043,1,1.2492,L4,change,cue,44,exp1
787,1,1.8505,L4,no-change,nocue,4,exp1
11211,1,0.7676,L4,no-change,nocue,44,exp1
11209,1,0.9177,L4,no-change,nocue,44,exp1
9617,1,0.6502,L4,change,cue,38,exp1
11206,1,0.7166,L4,no-change,cue,44,exp1
784,1,1.0677,L4,no-change,cue,4,exp1
9399,1,1.4073,L4,change,nocue,37,exp1
9400,1,1.05,L4,no-change,nocue,37,exp1
9604,1,0.6898,L4,no-change,cue,38,exp1
331,1,0.884,L4,change,nocue,2,exp1
9403,1,0.9786,L4,no-change,cue,37,exp1
9404,1,1.9958,L4,no-change,cue,37,exp1
333,0,1.9169,L4,no-change,cue,2,exp1
9406,0,0.7333,L4,change,nocue,37,exp1
371,1,1.1058,L4,change,cue,2,exp1
11205,1,0.7504,L4,change,nocue,44,exp1
9620,0,0.8308,L4,no-change,cue,38,exp1
9379,1,1.7066,L4,no-change,nocue,37,exp1
11226,1,0.6998,L4,change,nocue,44,exp1
11029,1,1.4638,L4,no-change,nocue,44,exp1
9352,1,0.9776,L4,change,cue,37,exp1
9354,1,2.4857,L4,change,cue,37,exp1
11243,1,0.9339,L4,change,cue,44,exp1
9356,0,5.7698,L4,no-change,cue,37,exp1
11033,1,1.4291,L4,no-change,nocue,44,exp1
9360,1,1.1959,L4,no-change,nocue,37,exp1
795,1,0.9008,L4,change,cue,4,exp1
9363,1,1.6697,L4,no-change,cue,37,exp1
11241,1,0.8233,L4,no-change,cue,44,exp1
793,1,1.2846,L4,no-change,cue,4,exp1
9627,1,0.5476,L4,change,nocue,38,exp1
9626,0,1.15,L4,change,nocue,38,exp1
11237,1,0.9047,L4,change,cue,44,exp1
9371,1,1.1751,L4,change,cue,37,exp1
11235,1,0.8672,L4,change,cue,44,exp1
791,1,1.284,L4,change,cue,4,exp1
9374,1,0.7903,L4,change,nocue,37,exp1
11232,1,0.8033,L4,change,nocue,44,exp1
9375,1,1.0074,L4,no-change,nocue,37,exp1
11231,1,0.8037,L4,no-change,cue,44,exp1
11229,1,1.1172,L4,change,nocue,44,exp1
9625,0,0.5949,L4,change,nocue,38,exp1
11028,1,1.1587,L4,change,nocue,44,exp1
10894,1,0.8144,L4,change,nocue,43,exp1
9034,1,1.358,L4,no-change,cue,36,exp1
11505,0,0.5662,L4,change,nocue,45,exp1
442,1,0.8192,L4,no-change,nocue,2,exp1
190,1,0.4844,L4,change,nocue,1,exp1
8701,1,1.1161,L4,no-change,cue,34,exp1
8702,1,0.6937,L4,change,cue,34,exp1
10769,1,0.8811,L4,change,nocue,43,exp1
8703,1,0.8022,L4,no-change,cue,34,exp1
11780,1,1.194,L4,no-change,cue,47,exp1
11779,1,1.912,L4,change,nocue,47,exp1
11778,1,2.677,L4,no-change,nocue,47,exp1
8708,1,1.062,L4,no-change,cue,35,exp1
11787,1,1.728,L4,change,cue,47,exp1
8709,1,0.717,L4,change,cue,35,exp1
9942,1,0.5307,L4,change,cue,39,exp1
10776,1,0.7521,L4,no-change,cue,43,exp1
957,1,3.5729,L4,change,cue,4,exp1
956,1,2.6677,L4,change,cue,4,exp1
8720,1,1.879,L4,no-change,cue,35,exp1
954,1,1.0078,L4,no-change,cue,4,exp1
11771,1,0.7143,L4,change,cue,46,exp1
8726,1,0.768,L4,no-change,nocue,35,exp1
8727,0,1.713,L4,change,nocue,35,exp1
8728,1,0.812,L4,change,nocue,35,exp1
8710,1,1.184,L4,no-change,cue,35,exp1
11765,1,0.4339,L4,no-change,cue,46,exp1
11790,1,1.054,L4,no-change,cue,47,exp1
9953,1,0.517,L4,change,cue,39,exp1
180,1,0.7549,L4,change,cue,1,exp1
11811,1,1.029,L4,change,cue,47,exp1
8667,1,0.7109,L4,no-change,cue,34,exp1
8669,1,0.6348,L4,change,nocue,34,exp1
964,1,0.8351,L4,change,cue,4,exp1
8673,1,0.6224,L4,no-change,nocue,34,exp1
445,1,0.6033,L4,no-change,cue,2,exp1
963,0,0.8176,L4,no-change,nocue,4,exp1
184,1,1.0837,L4,no-change,nocue,1,exp1
9962,1,0.5025,L4,change,nocue,39,exp1
8696,1,1.3106,L4,change,nocue,34,exp1
11800,1,0.696,L4,change,nocue,47,exp1
9955,1,0.6545,L4,change,cue,39,exp1
11798,1,0.764,L4,change,nocue,47,exp1
8682,1,0.9985,L4,change,cue,34,exp1
10758,0,3.1851,L4,change,cue,43,exp1
10760,1,1.2547,L4,no-change,nocue,43,exp1
8686,1,0.5482,L4,change,cue,34,exp1
11797,1,0.899,L4,change,nocue,47,exp1
8689,1,0.6248,L4,no-change,nocue,34,exp1
8690,1,0.3894,L4,no-change,cue,34,exp1
8694,0,0.8874,L4,change,nocue,34,exp1
647,1,0.6143,L4,no-change,nocue,3,exp1
8730,1,0.713,L4,change,nocue,35,exp1
439,0,0.8188,L4,change,cue,2,exp1
10778,1,0.7832,L4,no-change,cue,43,exp1
8759,1,1.869,L4,change,cue,35,exp1
946,1,2.6194,L4,change,cue,4,exp1
9933,1,0.6817,L4,no-change,nocue,39,exp1
9932,1,1.3821,L4,change,nocue,39,exp1
9929,1,0.9851,L4,change,nocue,39,exp1
943,0,1.2183,L4,change,nocue,4,exp1
11730,1,0.5316,L4,no-change,nocue,46,exp1
8770,1,0.698,L4,no-change,nocue,35,exp1
942,1,0.7853,L4,change,cue,4,exp1
941,1,0.8353,L4,no-change,nocue,4,exp1
438,1,0.7036,L4,no-change,nocue,2,exp1
10797,1,1.1374,L4,no-change,cue,43,exp1
8776,1,0.94,L4,change,cue,35,exp1
11723,1,0.7718,L4,change,cue,46,exp1
10799,1,1.1313,L4,change,nocue,43,exp1
8777,1,1.13,L4,change,cue,35,exp1
434,1,1.6015,L4,no-change,cue,2,exp1
11719,1,0.5972,L4,change,cue,46,exp1
8778,1,2.548,L4,change,nocue,35,exp1
940,1,1.9713,L4,change,nocue,4,exp1
8781,1,0.751,L4,no-change,cue,35,exp1
8783,1,1.713,L4,no-change,cue,35,exp1
10798,1,0.6642,L4,change,cue,43,exp1
9935,1,0.5139,L4,no-change,nocue,39,exp1
9936,1,0.6123,L4,no-change,nocue,39,exp1
8756,1,2.372,L4,no-change,nocue,35,exp1
8732,1,1.218,L4,no-change,cue,35,exp1
11760,0,0.8951,L4,change,nocue,46,exp1
11758,1,1.3477,L4,no-change,cue,46,exp1
11756,0,0.615,L4,change,nocue,46,exp1
11755,1,0.618,L4,change,nocue,46,exp1
11752,0,0.5738,L4,change,nocue,46,exp1
10781,1,1.7669,L4,change,cue,43,exp1
11750,1,0.705,L4,no-change,nocue,46,exp1
11748,1,0.5112,L4,no-change,nocue,46,exp1
8737,1,0.854,L4,change,cue,35,exp1
8738,1,0.881,L4,no-change,nocue,35,exp1
8739,1,1.43,L4,no-change,nocue,35,exp1
11747,1,0.5109,L4,no-change,cue,46,exp1
196,1,0.6488,L4,change,cue,1,exp1
11745,1,0.6261,L4,change,cue,46,exp1
10783,1,1.3835,L4,no-change,nocue,43,exp1
10785,1,1.2681,L4,change,cue,43,exp1
198,0,0.9379,L4,no-change,nocue,1,exp1
11741,0,1.1893,L4,no-change,cue,46,exp1
8750,1,0.8,L4,change,cue,35,exp1
949,1,1.1862,L4,no-change,cue,4,exp1
8754,1,0.798,L4,change,nocue,35,exp1
10786,1,1.088,L4,no-change,cue,43,exp1
11814,1,0.745,L4,no-change,nocue,47,exp1
9969,1,0.5417,L4,no-change,nocue,39,exp1
8665,1,0.6829,L4,no-change,nocue,34,exp1
643,0,0.396,L4,change,nocue,3,exp1
11893,1,0.58,L4,no-change,cue,47,exp1
10016,1,1.3325,L4,no-change,nocue,40,exp1
8566,1,0.865,L4,change,cue,34,exp1
10010,1,1.1186,L4,change,cue,40,exp1
8568,1,0.7672,L4,change,nocue,34,exp1
8569,1,1.0096,L4,no-change,cue,34,exp1
11889,1,0.637,L4,change,nocue,47,exp1
991,1,1.5178,L4,change,nocue,4,exp1
11888,1,0.585,L4,change,cue,47,exp1
10006,1,0.9825,L4,change,cue,40,exp1
10712,1,0.8007,L4,no-change,nocue,42,exp1
162,1,0.535,L4,change,cue,1,exp1
10720,1,0.6887,L4,no-change,nocue,42,exp1
11882,1,0.546,L4,no-change,cue,47,exp1
11881,1,0.521,L4,no-change,nocue,47,exp1
8580,1,0.9507,L4,change,nocue,34,exp1
8582,1,1.4507,L4,no-change,cue,34,exp1
8583,1,0.6819,L4,change,nocue,34,exp1
11880,1,0.513,L4,no-change,nocue,47,exp1
10002,1,1.1376,L4,no-change,cue,40,exp1
8586,1,0.6748,L4,no-change,nocue,34,exp1
8588,1,0.739,L4,no-change,nocue,34,exp1
990,1,0.7685,L4,change,nocue,4,exp1
10711,1,0.8484,L4,no-change,nocue,42,exp1
630,1,0.8295,L4,no-change,cue,3,exp1
11899,1,0.633,L4,change,nocue,47,exp1
11917,1,0.587,L4,change,nocue,47,exp1
8530,1,0.7988,L4,no-change,nocue,34,exp1
1002,1,0.6344,L4,change,cue,4,exp1
625,0,0.4774,L4,change,nocue,3,exp1
461,1,0.9512,L4,no-change,cue,2,exp1
10702,1,0.951,L4,change,nocue,42,exp1
8535,1,0.9048,L4,no-change,cue,34,exp1
8538,1,0.7493,L4,no-change,cue,34,exp1
10703,1,1.0078,L4,change,nocue,42,exp1
10704,1,0.4816,L4,no-change,cue,42,exp1
996,1,0.6856,L4,no-change,nocue,4,exp1
8552,1,0.7673,L4,change,cue,34,exp1
10030,1,1.4062,L4,change,cue,40,exp1
10026,1,0.8168,L4,change,nocue,40,exp1
10025,1,1.1207,L4,no-change,nocue,40,exp1
8556,1,0.7056,L4,no-change,nocue,34,exp1
456,1,0.5671,L4,no-change,cue,2,exp1
455,1,1.2012,L4,change,cue,2,exp1
11905,1,0.746,L4,no-change,cue,47,exp1
8562,1,0.8913,L4,no-change,nocue,34,exp1
11903,1,0.609,L4,change,nocue,47,exp1
11901,1,0.689,L4,no-change,cue,47,exp1
10021,1,1.2471,L4,no-change,cue,40,exp1
8594,1,0.7508,L4,change,nocue,34,exp1
204,0,0.5681,L4,no-change,cue,1,exp1
8596,1,0.6538,L4,change,nocue,34,exp1
9999,1,2.6132,L4,no-change,nocue,40,exp1
11839,1,0.896,L4,no-change,cue,47,exp1
9980,1,0.5343,L4,no-change,cue,39,exp1
8635,1,0.6245,L4,no-change,nocue,34,exp1
9979,1,0.5337,L4,no-change,cue,39,exp1
642,1,0.5476,L4,change,nocue,3,exp1
8638,1,0.8118,L4,no-change,cue,34,exp1
11836,1,1.223,L4,change,cue,47,exp1
451,1,0.5936,L4,no-change,nocue,2,exp1
175,1,0.8011,L4,no-change,nocue,1,exp1
9976,1,0.6686,L4,change,nocue,39,exp1
8631,1,0.8317,L4,no-change,cue,34,exp1
11833,1,0.889,L4,no-change,cue,47,exp1
11832,1,0.926,L4,no-change,nocue,47,exp1
8646,1,0.5883,L4,change,nocue,34,exp1
11829,1,0.568,L4,change,cue,47,exp1
8648,1,0.7011,L4,change,cue,34,exp1
9972,1,0.5514,L4,no-change,cue,39,exp1
8654,1,1.1483,L4,no-change,nocue,34,exp1
10743,1,0.7846,L4,change,cue,42,exp1
9537,1,0.48,L4,no-change,cue,38,exp1
11822,1,0.645,L4,no-change,nocue,47,exp1
969,1,0.8903,L4,change,nocue,4,exp1
9975,1,0.7524,L4,no-change,cue,39,exp1
11841,1,0.62,L4,no-change,nocue,47,exp1
11843,1,0.63,L4,no-change,nocue,47,exp1
10740,1,0.6626,L4,no-change,cue,42,exp1
11873,1,0.582,L4,change,cue,47,exp1
9996,1,1.6997,L4,no-change,cue,40,exp1
10732,1,0.6829,L4,change,cue,42,exp1
10733,1,1.2323,L4,change,nocue,42,exp1
8607,1,0.9518,L4,change,cue,34,exp1
8609,1,1.9589,L4,change,cue,34,exp1
11868,1,0.663,L4,change,cue,47,exp1
982,1,0.8441,L4,change,cue,4,exp1
168,1,0.5671,L4,change,nocue,1,exp1
11863,1,0.51,L4,change,cue,47,exp1
11862,1,0.647,L4,no-change,cue,47,exp1
10734,0,0.6851,L4,change,cue,42,exp1
8619,1,0.8839,L4,change,cue,34,exp1
9992,1,1.34,L4,change,nocue,40,exp1
635,0,2.1112,L4,change,cue,3,exp1
9987,1,1.1828,L4,no-change,cue,40,exp1
172,0,0.6359,L4,no-change,cue,1,exp1
11850,1,1.069,L4,change,nocue,47,exp1
638,1,0.5212,L4,no-change,cue,3,exp1
8627,1,0.6695,L4,no-change,nocue,34,exp1
639,1,0.5954,L4,no-change,nocue,3,exp1
8628,1,0.7618,L4,change,cue,34,exp1
173,0,2.7328,L4,no-change,cue,1,exp1
8597,1,0.9742,L4,no-change,cue,34,exp1
9916,1,0.6476,L4,no-change,nocue,39,exp1
11717,1,0.6029,L4,no-change,nocue,46,exp1
8790,1,0.763,L4,change,nocue,35,exp1
11580,1,0.6746,L4,change,cue,46,exp1
10867,1,0.7664,L4,change,nocue,43,exp1
898,1,1.0842,L4,no-change,cue,4,exp1
9821,0,0.7959,L4,no-change,nocue,39,exp1
418,1,0.7516,L4,change,nocue,2,exp1
8949,1,0.804,L4,change,nocue,35,exp1
11576,1,0.5416,L4,no-change,cue,46,exp1
11575,1,0.6124,L4,no-change,cue,46,exp1
10870,1,1.1003,L4,change,cue,43,exp1
8954,1,0.864,L4,no-change,cue,35,exp1
9822,0,1.0105,L4,no-change,cue,39,exp1
9819,0,1.1633,L4,change,cue,39,exp1
11569,1,0.68,L4,no-change,cue,46,exp1
9817,0,0.962,L4,no-change,nocue,39,exp1
11563,1,0.6834,L4,no-change,nocue,46,exp1
11561,0,1.0292,L4,change,cue,46,exp1
11560,1,0.6885,L4,no-change,nocue,46,exp1
244,0,0.7436,L4,no-change,nocue,1,exp1
9814,0,2.3185,L4,change,nocue,39,exp1
8970,1,0.831,L4,no-change,nocue,36,exp1
11556,0,0.7513,L4,change,cue,46,exp1
8972,1,0.7347,L4,no-change,nocue,36,exp1
10871,1,1.1031,L4,no-change,nocue,43,exp1
419,1,0.7404,L4,no-change,nocue,2,exp1
9825,0,1.2721,L4,change,cue,39,exp1
9827,0,1.0625,L4,no-change,nocue,39,exp1
9845,0,0.863,L4,change,nocue,39,exp1
8919,1,1.872,L4,change,cue,35,exp1
8920,1,2.347,L4,no-change,nocue,35,exp1
9844,0,1.03,L4,no-change,nocue,39,exp1
8921,1,1.014,L4,change,nocue,35,exp1
8923,1,0.472,L4,no-change,nocue,35,exp1
11607,1,0.6834,L4,change,cue,46,exp1
11606,1,1.0686,L4,no-change,nocue,46,exp1
10860,1,1.047,L4,change,cue,43,exp1
11605,0,0.9835,L4,change,nocue,46,exp1
11603,1,0.6865,L4,change,cue,46,exp1
8927,1,0.712,L4,change,cue,35,exp1
11602,1,0.7724,L4,no-change,cue,46,exp1
8931,1,0.614,L4,no-change,cue,35,exp1
11598,1,0.7262,L4,change,nocue,46,exp1
10863,1,1.814,L4,no-change,nocue,43,exp1
901,1,0.6055,L4,no-change,nocue,4,exp1
8936,1,0.598,L4,change,nocue,35,exp1
9835,1,0.7722,L4,change,cue,39,exp1
8937,1,1.154,L4,no-change,nocue,35,exp1
8938,1,1.148,L4,no-change,cue,35,exp1
9831,0,1.3825,L4,no-change,cue,39,exp1
8941,1,0.765,L4,change,nocue,35,exp1
11554,1,0.886,L4,change,nocue,46,exp1
230,0,0.6903,L4,no-change,cue,1,exp1
8977,1,2.7806,L4,no-change,cue,36,exp1
8983,1,0.6131,L4,no-change,nocue,36,exp1
411,1,0.7872,L4,no-change,nocue,2,exp1
10890,1,1.8836,L4,no-change,nocue,43,exp1
9015,1,0.8175,L4,no-change,nocue,36,exp1
9017,1,0.5016,L4,change,nocue,36,exp1
253,1,0.7492,L4,no-change,nocue,1,exp1
11523,1,0.9812,L4,no-change,nocue,46,exp1
254,0,0.5974,L4,no-change,cue,1,exp1
9022,1,0.9519,L4,no-change,cue,36,exp1
9784,0,0.8844,L4,no-change,cue,39,exp1
9783,0,2.2761,L4,change,nocue,39,exp1
251,1,1.0489,L4,change,nocue,1,exp1
11514,1,1.4309,L4,no-change,nocue,45,exp1
11513,1,0.6076,L4,change,cue,45,exp1
9782,0,0.5731,L4,no-change,nocue,39,exp1
11509,1,0.3975,L4,no-change,nocue,45,exp1
11508,0,0.631,L4,change,cue,45,exp1
9027,1,0.8848,L4,change,nocue,36,exp1
877,1,0.8348,L4,no-change,nocue,4,exp1
691,0,1.5882,L4,change,cue,3,exp1
876,1,1.6192,L4,change,cue,4,exp1
257,1,1.1173,L4,change,nocue,2,exp1
9776,0,1.1511,L4,no-change,cue,39,exp1
878,1,0.801,L4,change,cue,4,exp1
11529,1,0.6272,L4,change,nocue,46,exp1
10887,1,0.9808,L4,no-change,cue,43,exp1
688,1,0.4474,L4,no-change,cue,3,exp1
11553,1,0.7955,L4,change,cue,46,exp1
10878,1,0.9332,L4,no-change,cue,43,exp1
246,0,0.6166,L4,no-change,cue,1,exp1
8986,1,1.2142,L4,change,nocue,36,exp1
11546,0,1.1241,L4,change,nocue,46,exp1
11544,1,0.7154,L4,no-change,nocue,46,exp1
249,1,0.5636,L4,change,cue,1,exp1
886,0,0.6606,L4,change,nocue,4,exp1
9808,0,1.4299,L4,change,nocue,39,exp1
8992,1,1.5638,L4,change,cue,36,exp1
8994,1,1.3737,L4,change,cue,36,exp1
8997,1,0.8186,L4,change,cue,36,exp1
9003,0,0.8144,L4,change,nocue,36,exp1
11539,1,0.7184,L4,no-change,cue,46,exp1
10883,1,1.3354,L4,no-change,nocue,43,exp1
9004,1,1.0352,L4,no-change,cue,36,exp1
684,1,0.9715,L4,change,cue,3,exp1
11536,1,1.0423,L4,change,nocue,46,exp1
9797,1,0.6375,L4,change,cue,39,exp1
686,1,0.9001,L4,change,cue,3,exp1
9009,1,0.9008,L4,change,cue,36,exp1
687,1,0.7249,L4,no-change,nocue,3,exp1
9010,1,0.9909,L4,change,nocue,36,exp1
8982,1,0.8838,L4,no-change,cue,36,exp1
11919,1,0.474,L4,no-change,nocue,47,exp1
10858,1,1.0136,L4,no-change,cue,43,exp1
11616,1,0.6293,L4,change,cue,46,exp1
11677,0,1.2675,L4,no-change,cue,46,exp1
8820,1,0.631,L4,no-change,nocue,35,exp1
929,1,1.8737,L4,no-change,nocue,4,exp1
8822,0,1.798,L4,change,nocue,35,exp1
9897,1,1.1213,L4,change,nocue,39,exp1
8825,1,0.631,L4,change,nocue,35,exp1
10817,1,1.7667,L4,no-change,cue,43,exp1
218,1,0.8847,L4,change,nocue,1,exp1
11672,0,0.8967,L4,change,nocue,46,exp1
10820,1,0.781,L4,change,nocue,43,exp1
430,1,0.7348,L4,change,nocue,2,exp1
8830,1,0.87,L4,no-change,nocue,35,exp1
11669,1,0.7274,L4,no-change,nocue,46,exp1
10826,1,0.8231,L4,no-change,nocue,43,exp1
8838,1,0.531,L4,change,cue,35,exp1
11667,1,0.5833,L4,change,cue,46,exp1
665,1,0.4715,L4,change,nocue,3,exp1
9889,1,0.4645,L4,no-change,nocue,39,exp1
11665,1,0.6796,L4,change,nocue,46,exp1
8839,1,1.155,L4,no-change,cue,35,exp1
8842,1,1.481,L4,no-change,cue,35,exp1
8844,1,0.681,L4,no-change,nocue,35,exp1
8832,1,0.901,L4,no-change,cue,35,exp1
11678,1,0.6993,L4,change,nocue,46,exp1
661,1,0.4652,L4,no-change,cue,3,exp1
11680,1,0.7151,L4,no-change,nocue,46,exp1
657,1,0.3337,L4,no-change,nocue,3,exp1
11709,1,0.757,L4,no-change,cue,46,exp1
658,1,0.5599,L4,no-change,cue,3,exp1
10807,1,1.7163,L4,change,nocue,43,exp1
9909,1,0.448,L4,no-change,nocue,39,exp1
9907,1,0.8539,L4,no-change,nocue,39,exp1
9906,1,0.7388,L4,change,nocue,39,exp1
10809,1,0.8669,L4,no-change,nocue,43,exp1
11699,1,0.7769,L4,change,cue,46,exp1
210,1,0.9506,L4,change,nocue,1,exp1
11695,1,0.6855,L4,no-change,cue,46,exp1
9905,0,1.1332,L4,change,cue,39,exp1
10813,1,1.1844,L4,no-change,nocue,43,exp1
212,1,0.6402,L4,change,nocue,1,exp1
8807,1,1.664,L4,no-change,cue,35,exp1
11688,1,0.9114,L4,change,cue,46,exp1
931,1,0.784,L4,no-change,nocue,4,exp1
10814,1,0.7041,L4,change,nocue,43,exp1
8812,1,0.898,L4,no-change,nocue,35,exp1
8813,1,0.964,L4,change,cue,35,exp1
216,1,0.8985,L4,change,cue,1,exp1
8816,1,0.816,L4,no-change,cue,35,exp1
8817,1,0.704,L4,change,cue,35,exp1
11663,1,0.7211,L4,no-change,cue,46,exp1
11614,1,0.8123,L4,no-change,nocue,46,exp1
9885,1,0.728,L4,change,cue,39,exp1
8849,0,1.802,L4,change,nocue,35,exp1
10844,1,0.8508,L4,change,nocue,43,exp1
9861,1,3.7578,L4,change,cue,39,exp1
11633,1,0.5138,L4,no-change,cue,46,exp1
8887,1,1.304,L4,change,cue,35,exp1
8888,1,1.03,L4,change,nocue,35,exp1
8890,1,0.533,L4,no-change,nocue,35,exp1
10847,1,1.223,L4,no-change,cue,43,exp1
10848,1,1.2957,L4,change,cue,43,exp1
9853,0,1.1132,L4,no-change,cue,39,exp1
9852,0,0.6888,L4,no-change,cue,39,exp1
223,1,0.7404,L4,no-change,nocue,1,exp1
11627,1,0.789,L4,no-change,nocue,46,exp1
10851,1,0.7895,L4,no-change,nocue,43,exp1
8898,1,0.706,L4,no-change,nocue,35,exp1
8901,1,2.464,L4,no-change,cue,35,exp1
227,1,0.9648,L4,change,cue,1,exp1
11619,1,0.7686,L4,no-change,cue,46,exp1
10855,1,1.1665,L4,change,cue,43,exp1
8907,1,0.747,L4,change,cue,35,exp1
11617,1,1.1177,L4,no-change,cue,46,exp1
8914,1,0.919,L4,change,cue,35,exp1
9848,0,1.2621,L4,change,nocue,39,exp1
11624,1,0.7835,L4,change,cue,46,exp1
913,1,1.1559,L4,change,nocue,4,exp1
11639,0,0.8147,L4,no-change,nocue,46,exp1
914,1,1.3886,L4,change,nocue,4,exp1
8853,1,0.964,L4,change,nocue,35,exp1
425,1,0.7362,L4,change,nocue,2,exp1
11658,0,0.7032,L4,change,cue,46,exp1
9882,1,0.7787,L4,no-change,cue,39,exp1
11655,1,0.5779,L4,no-change,nocue,46,exp1
8859,1,1.598,L4,no-change,nocue,35,exp1
9880,1,0.6328,L4,change,nocue,39,exp1
11653,1,0.5146,L4,change,nocue,46,exp1
8863,1,0.714,L4,change,cue,35,exp1
10839,1,2.4334,L4,change,nocue,43,exp1
8866,1,0.682,L4,no-change,nocue,35,exp1
8869,1,0.75,L4,change,cue,35,exp1
423,1,0.7091,L4,change,cue,2,exp1
9874,1,1.1128,L4,no-change,cue,39,exp1
918,1,0.8182,L4,no-change,cue,4,exp1
8872,1,0.652,L4,change,nocue,35,exp1
9870,1,0.604,L4,no-change,cue,39,exp1
9869,1,1.4963,L4,no-change,cue,39,exp1
9867,1,0.5936,L4,change,cue,39,exp1
9866,1,0.8242,L4,change,nocue,39,exp1
8878,1,0.584,L4,no-change,cue,35,exp1
11643,1,0.903,L4,change,nocue,46,exp1
11642,1,0.7001,L4,change,nocue,46,exp1
11660,1,0.745,L4,no-change,nocue,46,exp1
9971,1,0.6177,L4,change,cue,39,exp1
2509,1,0.4295,L4,no-change,cue,10,exp1
7764,1,0.7125,L4,change,nocue,31,exp1
5927,1,0.7645,L4,no-change,nocue,24,exp1
5930,1,0.5911,L4,no-change,nocue,24,exp1
2209,0,0.9679,L4,change,nocue,9,exp1
1653,1,0.8936,L4,no-change,cue,7,exp1
5933,1,0.9653,L4,no-change,cue,24,exp1
3706,0,0.6333,L4,change,cue,15,exp1
5936,1,0.5349,L4,change,nocue,24,exp1
5937,0,1.0833,L4,change,cue,24,exp1
3703,1,0.7068,L4,no-change,cue,15,exp1
2211,1,0.6848,L4,change,nocue,9,exp1
2212,1,0.6899,L4,change,nocue,9,exp1
3694,1,0.6626,L4,no-change,nocue,15,exp1
3692,1,0.6471,L4,change,nocue,15,exp1
3713,1,0.5458,L4,change,cue,15,exp1
5946,1,0.6877,L4,change,nocue,24,exp1
5949,1,1.3202,L4,no-change,cue,24,exp1
5950,1,1.4307,L4,no-change,nocue,24,exp1
2216,1,0.5572,L4,no-change,nocue,9,exp1
5954,1,0.4706,L4,change,nocue,24,exp1
3688,1,0.8288,L4,change,cue,15,exp1
5959,1,0.3826,L4,no-change,nocue,24,exp1
1646,0,0.8788,L4,change,cue,7,exp1
5963,1,1.2293,L4,change,cue,24,exp1
5965,0,0.5418,L4,change,nocue,24,exp1
1645,1,0.7815,L4,no-change,nocue,7,exp1
5967,1,0.8056,L4,no-change,cue,24,exp1
1644,1,1.1716,L4,no-change,cue,7,exp1
5971,1,0.5696,L4,change,nocue,24,exp1
3691,1,0.5354,L4,change,cue,15,exp1
3714,1,0.5889,L4,no-change,nocue,15,exp1
3716,1,0.6199,L4,no-change,cue,15,exp1
5922,0,0.9165,L4,change,nocue,24,exp1
5865,1,0.9676,L4,change,cue,23,exp1
3744,1,0.5178,L4,no-change,nocue,15,exp1
5867,1,0.9517,L4,change,cue,23,exp1
1667,1,0.615,L4,no-change,nocue,7,exp1
2202,1,1.004,L4,no-change,nocue,9,exp1
3739,1,0.9331,L4,no-change,cue,15,exp1
5878,1,1.6348,L4,no-change,nocue,23,exp1
3738,1,0.8511,L4,no-change,cue,15,exp1
5882,1,2.351,L4,no-change,nocue,23,exp1
5883,1,1.0395,L4,no-change,nocue,23,exp1
1665,1,1.2036,L4,no-change,nocue,7,exp1
5887,1,1.1837,L4,no-change,cue,23,exp1
5888,1,1.8543,L4,no-change,nocue,24,exp1
3737,1,0.9235,L4,no-change,nocue,15,exp1
5894,1,0.6833,L4,change,cue,24,exp1
3736,1,1.1188,L4,no-change,cue,15,exp1
5896,1,0.8548,L4,no-change,cue,24,exp1
2204,0,1.0672,L4,no-change,nocue,9,exp1
5899,0,1.0008,L4,change,cue,24,exp1
3731,0,0.8587,L4,change,cue,15,exp1
1659,1,0.9905,L4,no-change,nocue,7,exp1
5906,1,0.8552,L4,no-change,cue,24,exp1
5908,1,1.1527,L4,change,cue,24,exp1
3724,1,0.7781,L4,change,nocue,15,exp1
5915,1,0.6673,L4,change,nocue,24,exp1
1656,1,1.3695,L4,change,cue,7,exp1
2206,1,0.6348,L4,no-change,cue,9,exp1
3720,0,0.5368,L4,change,nocue,15,exp1
3717,1,0.5661,L4,no-change,nocue,15,exp1
5974,1,0.7024,L4,change,nocue,24,exp1
5861,1,0.9626,L4,no-change,cue,23,exp1
3677,0,0.7432,L4,change,nocue,15,exp1
3675,1,0.6423,L4,no-change,nocue,15,exp1
6049,1,0.6743,L4,no-change,nocue,24,exp1
3626,1,0.715,L4,no-change,nocue,15,exp1
3625,0,0.703,L4,change,nocue,15,exp1
6055,0,0.4517,L4,change,nocue,24,exp1
2231,1,0.5533,L4,no-change,cue,9,exp1
6057,1,0.5214,L4,change,nocue,24,exp1
3620,1,0.57,L4,change,cue,15,exp1
3618,1,0.6239,L4,change,nocue,15,exp1
6062,1,0.4999,L4,change,cue,24,exp1
3617,0,0.8573,L4,change,nocue,15,exp1
6065,1,0.3481,L4,no-change,cue,24,exp1
3609,1,0.5729,L4,no-change,cue,15,exp1
1619,0,3.5291,L4,no-change,cue,7,exp1
6046,1,0.6812,L4,no-change,nocue,24,exp1
