,correct_rate,response_time,set_size,response_type,cue_type,subject,exp_type
7905,1,0.9342,L4,change,cue,31,exp2
11713,1,1.5249,L4,no-change,cue,46,exp2
2385,1,1.0268,L4,change,cue,10,exp2
3902,1,0.597,L4,no-change,nocue,16,exp2
3901,1,0.425,L4,no-change,nocue,16,exp2
7915,1,0.6368,L4,change,cue,31,exp2
7919,1,0.6336,L4,no-change,cue,31,exp2
1968,1,0.7091,L4,no-change,cue,8,exp2
7921,1,0.7903,L4,no-change,cue,31,exp2
11706,1,2.761,L4,no-change,nocue,46,exp2
11705,1,0.8151,L4,change,nocue,46,exp2
3896,1,0.565,L4,change,nocue,16,exp2
1969,1,0.6059,L4,no-change,cue,8,exp2
962,1,0.611,L4,no-change,nocue,4,exp2
7928,1,0.8202,L4,change,cue,31,exp2
11704,1,0.6848,L4,change,nocue,46,exp2
7930,1,0.6794,L4,no-change,cue,31,exp2
3892,1,0.48,L4,change,nocue,16,exp2
3891,1,0.85,L4,no-change,nocue,16,exp2
7936,1,2.4397,L4,change,cue,32,exp2
2344,1,0.7419,L4,no-change,nocue,10,exp2
948,1,0.785,L4,change,cue,4,exp2
7989,1,1.3781,L4,no-change,cue,32,exp2
946,1,0.578,L4,change,cue,4,exp2
2405,1,0.6604,L4,no-change,cue,10,exp2
935,1,0.676,L4,change,cue,4,exp2
934,1,0.814,L4,change,cue,4,exp2
8042,1,0.8456,L4,no-change,nocue,32,exp2
8044,1,1.1361,L4,change,nocue,32,exp2
933,1,0.82,L4,change,cue,4,exp2
11663,1,0.8136,L4,no-change,nocue,46,exp2
3851,1,0.772,L4,change,nocue,16,exp2
3850,1,0.695,L4,change,nocue,16,exp2
931,1,0.78,L4,no-change,cue,4,exp2
8049,1,0.7942,L4,no-change,nocue,32,exp2
8051,1,0.9268,L4,change,nocue,32,exp2
28,1,0.5897,L4,no-change,nocue,1,exp2
8054,1,1.0396,L4,no-change,nocue,32,exp2
8057,1,0.5512,L4,change,nocue,32,exp2
29,0,0.5199,L4,change,nocue,1,exp2
8062,1,1.5763,L4,no-change,nocue,32,exp2
8064,1,1.3323,L4,no-change,nocue,32,exp2
8065,1,0.7014,L4,change,nocue,32,exp2
11656,1,0.8635,L4,no-change,nocue,46,exp2
8067,1,0.9372,L4,change,nocue,32,exp2
11654,1,0.7033,L4,change,nocue,46,exp2
2407,1,0.3903,L4,no-change,cue,10,exp2
31,1,0.5842,L4,no-change,nocue,1,exp2
2409,1,0.6767,L4,no-change,cue,10,exp2
8034,1,0.8764,L4,no-change,nocue,32,exp2
937,1,0.736,L4,no-change,cue,4,exp2
3854,1,0.615,L4,no-change,nocue,16,exp2
11671,1,0.9015,L4,change,nocue,46,exp2
7991,1,0.8469,L4,no-change,cue,32,exp2
11686,1,0.7316,L4,no-change,nocue,46,exp2
23,1,0.6257,L4,change,nocue,1,exp2
2395,1,0.5615,L4,change,cue,10,exp2
11681,1,0.8369,L4,change,nocue,46,exp2
944,1,1.599,L4,no-change,cue,4,exp2
7999,1,1.202,L4,change,cue,32,exp2
3865,1,0.646,L4,no-change,nocue,16,exp2
11680,1,0.7657,L4,change,nocue,46,exp2
942,1,0.822,L4,change,cue,4,exp2
3863,1,0.517,L4,no-change,nocue,16,exp2
8006,0,1.0514,L4,change,nocue,32,exp2
2383,1,0.5442,L4,change,cue,10,exp2
11677,1,0.7942,L4,change,nocue,46,exp2
8015,1,0.7493,L4,no-change,nocue,32,exp2
8016,1,1.3161,L4,change,nocue,32,exp2
2340,1,0.511,L4,change,nocue,10,exp2
8017,0,1.1609,L4,change,nocue,32,exp2
8018,1,0.88,L4,change,nocue,32,exp2
1977,0,1.3083,L4,change,cue,8,exp2
8024,0,0.8079,L4,no-change,nocue,32,exp2
2401,1,0.8923,L4,no-change,cue,10,exp2
3858,1,0.617,L4,change,nocue,16,exp2
11672,1,0.6391,L4,no-change,nocue,46,exp2
1978,1,0.5999,L4,change,cue,8,exp2
8029,0,3.9503,L4,change,nocue,32,exp2
8008,1,1.0856,L4,no-change,nocue,32,exp2
970,1,0.679,L4,no-change,nocue,4,exp2
7896,1,0.8675,L4,change,cue,31,exp2
3909,1,0.488,L4,no-change,cue,16,exp2
3966,1,0.529,L4,no-change,cue,16,exp2
7739,1,1.1682,L4,no-change,cue,31,exp2
7741,1,0.838,L4,change,cue,31,exp2
7742,1,0.8572,L4,no-change,cue,31,exp2
7743,1,0.8322,L4,change,cue,31,exp2
11743,1,0.7684,L4,change,cue,46,exp2
1007,1,0.644,L4,no-change,nocue,4,exp2
7751,1,1.1655,L4,change,nocue,31,exp2
1004,1,0.7,L4,change,nocue,4,exp2
7756,1,0.83,L4,change,nocue,31,exp2
7758,1,1.814,L4,change,nocue,31,exp2
7759,1,0.8145,L4,no-change,nocue,31,exp2
1003,1,1.171,L4,no-change,nocue,4,exp2
3959,1,0.792,L4,no-change,cue,16,exp2
7764,1,0.6058,L4,no-change,nocue,31,exp2
11737,1,1.685,L4,no-change,cue,46,exp2
3957,1,0.413,L4,change,cue,16,exp2
7768,1,1.9319,L4,change,nocue,31,exp2
3956,1,0.658,L4,no-change,cue,16,exp2
1000,1,0.741,L4,no-change,nocue,4,exp2
7773,1,1.6983,L4,no-change,nocue,31,exp2
2349,0,0.8296,L4,no-change,nocue,10,exp2
3954,1,0.498,L4,no-change,cue,16,exp2
996,1,0.638,L4,change,nocue,4,exp2
995,1,0.786,L4,no-change,nocue,4,exp2
11744,1,1.6848,L4,no-change,cue,46,exp2
2374,0,1.1883,L4,no-change,cue,10,exp2
7736,1,1.2471,L4,change,cue,31,exp2
1951,1,0.8672,L4,no-change,cue,8,exp2
7685,1,0.8365,L4,change,cue,31,exp2
3989,1,0.517,L4,change,cue,16,exp2
2354,1,0.6976,L4,change,nocue,10,exp2
3988,1,0.663,L4,no-change,cue,16,exp2
2361,1,1.2604,L4,change,nocue,10,exp2
7693,1,1.3553,L4,no-change,cue,31,exp2
7694,1,1.6806,L4,change,cue,31,exp2
7695,1,2.2308,L4,no-change,cue,31,exp2
1021,1,0.81,L4,change,nocue,4,exp2
7698,0,2.1369,L4,no-change,cue,31,exp2
11760,1,0.7292,L4,change,cue,46,exp2
1949,1,0.8599,L4,change,cue,8,exp2
7783,1,1.0545,L4,change,nocue,31,exp2
7708,1,0.8133,L4,change,cue,31,exp2
7714,1,1.1233,L4,no-change,cue,31,exp2
3975,1,0.582,L4,change,cue,16,exp2
11755,1,4.0332,L4,no-change,cue,46,exp2
1015,1,0.631,L4,no-change,nocue,4,exp2
11754,1,1.1841,L4,change,cue,46,exp2
2369,0,0.9925,L4,no-change,cue,10,exp2
7722,1,2.7912,L4,no-change,cue,31,exp2
3970,1,0.47,L4,change,cue,16,exp2
11748,1,1.234,L4,no-change,cue,46,exp2
7730,1,0.8202,L4,change,cue,31,exp2
1011,1,0.667,L4,change,nocue,4,exp2
7733,1,0.6333,L4,change,cue,31,exp2
3979,0,0.526,L4,no-change,cue,16,exp2
11643,1,1.2165,L4,change,nocue,46,exp2
3950,1,0.583,L4,change,cue,16,exp2
7789,1,0.7905,L4,change,nocue,31,exp2
1959,1,0.7371,L4,change,cue,8,exp2
3928,1,0.55,L4,change,cue,16,exp2
980,1,0.642,L4,change,nocue,4,exp2
3926,0,0.641,L4,no-change,cue,16,exp2
11727,1,0.8502,L4,change,cue,46,exp2
7857,1,0.8342,L4,change,nocue,31,exp2
11726,1,1.1414,L4,no-change,cue,46,exp2
7860,1,1.4766,L4,no-change,nocue,31,exp2
7863,1,1.5842,L4,no-change,nocue,31,exp2
7865,0,1.5806,L4,no-change,nocue,31,exp2
3918,1,0.766,L4,change,cue,16,exp2
1964,1,0.8075,L4,change,cue,8,exp2
7869,1,1.1876,L4,no-change,nocue,31,exp2
2348,1,0.9834,L4,change,nocue,10,exp2
11721,1,0.7593,L4,change,cue,46,exp2
7873,1,1.224,L4,change,cue,31,exp2
3914,0,0.448,L4,change,cue,16,exp2
974,1,0.669,L4,change,nocue,4,exp2
7879,1,1.7333,L4,no-change,cue,31,exp2
3913,1,0.466,L4,change,cue,16,exp2
7882,1,1.7342,L4,change,cue,31,exp2
7886,1,0.6599,L4,no-change,cue,31,exp2
7888,1,0.5705,L4,no-change,cue,31,exp2
7889,1,0.6089,L4,change,cue,31,exp2
7892,1,0.5376,L4,no-change,cue,31,exp2
7839,1,0.6391,L4,change,nocue,31,exp2
1958,1,0.6989,L4,change,cue,8,exp2
985,1,0.681,L4,change,nocue,4,exp2
7834,0,2.2239,L4,change,nocue,31,exp2
3947,1,0.491,L4,no-change,cue,16,exp2
7791,1,0.8058,L4,no-change,nocue,31,exp2
7792,1,0.4846,L4,no-change,nocue,31,exp2
1956,1,0.8167,L4,no-change,cue,8,exp2
7798,1,1.1889,L4,no-change,nocue,31,exp2
11735,1,1.0684,L4,change,cue,46,exp2
7800,1,1.8148,L4,no-change,nocue,31,exp2
8,1,1.1221,L4,change,nocue,1,exp2
7804,0,1.9329,L4,change,nocue,31,exp2
7805,0,2.8224,L4,no-change,nocue,31,exp2
7806,1,1.5217,L4,change,nocue,31,exp2
11732,1,1.2347,L4,no-change,cue,46,exp2
994,1,0.649,L4,no-change,nocue,4,exp2
7809,1,1.0078,L4,no-change,nocue,31,exp2
11730,1,1.683,L4,no-change,cue,46,exp2
7817,1,1.2339,L4,no-change,nocue,31,exp2
7819,1,0.673,L4,change,nocue,31,exp2
7821,1,0.6569,L4,no-change,nocue,31,exp2
7822,1,0.5416,L4,change,nocue,31,exp2
7824,1,1.5563,L4,change,nocue,31,exp2
7826,1,0.8879,L4,change,nocue,31,exp2
11729,1,1.2323,L4,change,cue,46,exp2
7828,1,1.6133,L4,no-change,nocue,31,exp2
10,1,0.734,L4,change,nocue,1,exp2
3934,1,0.786,L4,change,cue,16,exp2
3933,0,0.986,L4,no-change,cue,16,exp2
7812,1,0.9649,L4,change,nocue,31,exp2
33,1,1.5402,L4,no-change,nocue,1,exp2
11641,1,0.8933,L4,change,nocue,46,exp2
3832,1,0.556,L4,change,nocue,15,exp2
2008,1,0.6689,L4,no-change,nocue,8,exp2
3729,1,0.717,L4,change,cue,15,exp2
3727,1,0.5669,L4,no-change,cue,15,exp2
8344,1,1.119,L4,change,nocue,33,exp2
2010,1,0.8219,L4,change,nocue,8,exp2
57,1,0.7156,L4,change,nocue,1,exp2
8347,1,0.623,L4,change,nocue,33,exp2
8348,1,1.764,L4,change,nocue,33,exp2
2012,1,0.8211,L4,change,nocue,8,exp2
8351,1,0.748,L4,no-change,nocue,33,exp2
8355,1,0.699,L4,no-change,nocue,33,exp2
8359,1,0.696,L4,no-change,nocue,33,exp2
8364,1,0.637,L4,change,nocue,33,exp2
11543,1,0.6581,L4,change,cue,46,exp2
8368,0,1.231,L4,no-change,nocue,33,exp2
11542,1,0.7168,L4,change,cue,46,exp2
59,1,1.2529,L4,change,nocue,1,exp2
8372,1,0.676,L4,change,nocue,33,exp2
3716,1,0.9634,L4,change,cue,15,exp2
3715,1,0.651,L4,no-change,cue,15,exp2
8377,1,0.849,L4,no-change,nocue,33,exp2
3713,1,1.0468,L4,no-change,cue,15,exp2
848,1,0.642,L4,no-change,cue,4,exp2
8383,1,1.399,L4,no-change,nocue,33,exp2
8386,1,1.625,L4,no-change,cue,33,exp2
858,1,0.91,L4,no-change,cue,4,exp2
8337,1,0.703,L4,no-change,nocue,33,exp2
8336,1,0.514,L4,change,nocue,33,exp2
8335,1,0.714,L4,change,nocue,33,exp2
8291,0,0.782,L4,change,nocue,33,exp2
8293,1,0.849,L4,no-change,nocue,33,exp2
3747,1,0.4823,L4,change,cue,15,exp2
8303,1,0.832,L4,no-change,nocue,33,exp2
8304,1,0.703,L4,change,nocue,33,exp2
3746,1,0.5842,L4,change,cue,15,exp2
8306,0,0.648,L4,change,nocue,33,exp2
3745,1,0.764,L4,no-change,cue,15,exp2
8308,1,0.702,L4,no-change,nocue,33,exp2
865,1,1.341,L4,change,cue,4,exp2
11570,1,0.8556,L4,change,cue,46,exp2
8316,0,2.985,L4,no-change,nocue,33,exp2
11536,1,0.5176,L4,no-change,cue,46,exp2
3740,1,0.8001,L4,no-change,cue,15,exp2
51,1,0.6328,L4,no-change,nocue,1,exp2
3738,1,0.8636,L4,change,cue,15,exp2
8323,1,0.592,L4,change,nocue,33,exp2
8325,1,1.351,L4,no-change,nocue,33,exp2
862,1,0.812,L4,no-change,cue,4,exp2
11566,1,0.7738,L4,no-change,cue,46,exp2
11565,1,0.9365,L4,no-change,cue,46,exp2
859,1,1.796,L4,change,cue,4,exp2
2445,1,0.8284,L4,change,cue,10,exp2
11556,1,0.6036,L4,change,cue,46,exp2
2446,1,0.7509,L4,change,cue,10,exp2
54,1,0.829,L4,change,nocue,1,exp2
8319,0,1.549,L4,change,nocue,33,exp2
11571,1,0.9849,L4,change,cue,46,exp2
2014,0,0.4079,L4,change,nocue,8,exp2
8390,1,0.715,L4,change,cue,33,exp2
8452,1,1.386,L4,change,cue,34,exp2
8455,1,0.9002,L4,change,cue,34,exp2
11523,1,1.3842,L4,no-change,cue,46,exp2
8464,0,1.0644,L4,no-change,cue,34,exp2
825,1,0.547,L4,change,nocue,4,exp2
11521,1,1.4678,L4,change,cue,46,exp2
823,1,0.668,L4,change,nocue,4,exp2
11520,1,1.6677,L4,change,cue,46,exp2
8471,1,0.6851,L4,no-change,cue,34,exp2
8473,1,1.198,L4,change,cue,34,exp2
8475,0,0.9693,L4,no-change,cue,34,exp2
3679,0,0.7641,L4,change,cue,15,exp2
11517,1,0.3705,L4,no-change,cue,45,exp2
8477,1,0.737,L4,change,cue,34,exp2
2458,1,0.5605,L4,change,cue,10,exp2
821,1,0.554,L4,change,nocue,4,exp2
2459,1,0.5442,L4,change,cue,10,exp2
8484,1,0.7871,L4,change,cue,34,exp2
64,1,1.7031,L4,change,cue,1,exp2
819,1,0.597,L4,change,nocue,4,exp2
3675,1,0.6999,L4,change,cue,15,exp2
3674,0,0.7302,L4,no-change,cue,15,exp2
8491,1,0.8312,L4,change,cue,34,exp2
2460,1,0.4629,L4,no-change,cue,10,exp2
3672,1,0.6812,L4,no-change,cue,15,exp2
8451,1,0.88,L4,no-change,cue,34,exp2
8450,1,1.1084,L4,change,cue,34,exp2
8449,1,2.4041,L4,change,cue,34,exp2
3686,1,0.8833,L4,no-change,cue,15,exp2
8394,1,3.366,L4,no-change,cue,33,exp2
8397,1,1.366,L4,no-change,cue,33,exp2
843,1,1.348,L4,change,cue,4,exp2
8402,1,0.854,L4,change,cue,33,exp2
3706,1,0.9364,L4,change,cue,15,exp2
3705,1,0.5134,L4,change,cue,15,exp2
2016,1,0.8133,L4,change,nocue,8,exp2
8411,1,0.84,L4,no-change,cue,33,exp2
8412,1,0.819,L4,no-change,cue,33,exp2
3702,1,0.5998,L4,change,cue,15,exp2
8418,1,0.781,L4,change,cue,33,exp2
2453,0,0.9166,L4,no-change,cue,10,exp2
2015,1,0.9853,L4,change,nocue,8,exp2
2017,1,0.4531,L4,no-change,nocue,8,exp2
8424,1,0.988,L4,change,cue,33,exp2
11533,1,0.5334,L4,no-change,cue,46,exp2
8425,1,0.715,L4,change,cue,33,exp2
3697,0,1.3967,L4,change,cue,15,exp2
2456,1,0.5602,L4,no-change,cue,10,exp2
11528,1,1.8505,L4,no-change,cue,46,exp2
8440,1,1.333,L4,change,cue,33,exp2
8441,1,0.716,L4,change,cue,33,exp2
63,1,0.6398,L4,no-change,nocue,1,exp2
8445,1,0.715,L4,no-change,cue,33,exp2
8446,1,0.622,L4,no-change,cue,33,exp2
8447,1,0.783,L4,change,cue,33,exp2
8422,0,1.268,L4,no-change,cue,33,exp2
2461,1,0.5449,L4,change,cue,10,exp2
8288,1,0.587,L4,no-change,nocue,33,exp2
8286,1,1.099,L4,change,nocue,33,exp2
8145,1,0.7713,L4,no-change,cue,32,exp2
3809,1,0.4889,L4,no-change,nocue,15,exp2
3808,1,1.2809,L4,change,nocue,15,exp2
8149,1,0.9141,L4,no-change,cue,32,exp2
37,1,0.6685,L4,no-change,nocue,1,exp2
8151,1,1.2383,L4,change,cue,32,exp2
2416,1,0.7941,L4,no-change,cue,10,exp2
3806,1,0.5969,L4,change,nocue,15,exp2
8159,1,0.7074,L4,no-change,cue,32,exp2
8160,1,0.6119,L4,change,cue,32,exp2
8162,1,1.2373,L4,no-change,cue,32,exp2
902,1,0.844,L4,no-change,cue,4,exp2
11622,1,1.3178,L4,change,nocue,46,exp2
2419,1,0.6167,L4,change,cue,10,exp2
3802,1,0.6972,L4,no-change,nocue,15,exp2
8170,1,1.1866,L4,no-change,cue,32,exp2
8173,1,0.6406,L4,change,cue,32,exp2
3800,1,0.9479,L4,no-change,nocue,15,exp2
11617,1,1.0856,L4,change,nocue,46,exp2
11615,1,0.8838,L4,no-change,nocue,46,exp2
8178,1,0.8173,L4,change,cue,32,exp2
8180,0,1.2859,L4,change,cue,32,exp2
899,1,0.639,L4,no-change,cue,4,exp2
8186,1,0.6685,L4,change,cue,32,exp2
3793,1,0.6186,L4,change,nocue,15,exp2
8144,1,1.644,L4,no-change,cue,32,exp2
3810,1,0.4534,L4,no-change,nocue,15,exp2
8139,0,1.8325,L4,no-change,cue,32,exp2
8138,1,2.2415,L4,change,cue,32,exp2
8088,1,0.6969,L4,no-change,nocue,32,exp2
11640,1,1.1182,L4,no-change,nocue,46,exp2
8092,1,1.2167,L4,change,nocue,32,exp2
3828,0,0.4369,L4,change,nocue,15,exp2
34,1,0.6995,L4,change,nocue,1,exp2
8098,0,2.3481,L4,change,nocue,32,exp2
8099,1,0.7773,L4,change,nocue,32,exp2
8100,1,1.0654,L4,change,nocue,32,exp2
8107,1,0.7032,L4,change,nocue,32,exp2
11633,1,0.5028,L4,no-change,nocue,46,exp2
1986,1,0.9001,L4,change,nocue,8,exp2
8111,1,0.7835,L4,no-change,nocue,32,exp2
11611,1,0.7725,L4,change,nocue,46,exp2
8113,1,0.995,L4,no-change,nocue,32,exp2
3819,1,0.6327,L4,no-change,nocue,15,exp2
912,1,0.746,L4,no-change,cue,4,exp2
8121,0,1.3182,L4,no-change,nocue,32,exp2
8122,1,1.0674,L4,no-change,nocue,32,exp2
8123,0,1.2384,L4,no-change,nocue,32,exp2
8125,1,0.9426,L4,no-change,nocue,32,exp2
8126,1,0.9136,L4,change,nocue,32,exp2
3817,0,0.4497,L4,no-change,nocue,15,exp2
8128,1,1.8772,L4,no-change,cue,32,exp2
910,1,0.732,L4,change,cue,4,exp2
2338,1,1.5478,L4,no-change,nocue,10,exp2
2414,1,0.7333,L4,no-change,cue,10,exp2
3820,1,0.4474,L4,change,nocue,15,exp2
2439,1,0.9139,L4,no-change,cue,10,exp2
8188,1,0.9607,L4,change,cue,32,exp2
3786,1,0.3478,L4,change,nocue,15,exp2
8250,1,0.717,L4,change,cue,33,exp2
881,1,0.713,L4,change,cue,4,exp2
880,1,0.873,L4,change,cue,4,exp2
3764,1,0.8031,L4,change,cue,15,exp2
8255,1,0.732,L4,change,cue,33,exp2
3763,0,0.4877,L4,no-change,cue,15,exp2
3762,1,0.5307,L4,no-change,cue,15,exp2
8258,1,0.733,L4,no-change,nocue,33,exp2
11586,1,1.4521,L4,no-change,nocue,46,exp2
877,1,0.764,L4,no-change,cue,4,exp2
11582,1,1.1671,L4,no-change,cue,46,exp2
3759,1,0.5703,L4,change,cue,15,exp2
8266,1,0.966,L4,change,nocue,33,exp2
875,1,0.665,L4,change,cue,4,exp2
8269,1,1.307,L4,change,nocue,33,exp2
2333,1,1.0583,L4,change,nocue,10,exp2
3756,1,0.4546,L4,no-change,cue,15,exp2
11579,1,1.1502,L4,no-change,cue,46,exp2
873,1,1.597,L4,change,cue,4,exp2
8275,1,2.657,L4,change,nocue,33,exp2
2000,1,0.6122,L4,no-change,nocue,8,exp2
11577,1,1.2365,L4,change,cue,46,exp2
8279,1,1.933,L4,no-change,nocue,33,exp2
3753,1,0.6192,L4,change,cue,15,exp2
8282,1,1.036,L4,no-change,nocue,33,exp2
8247,1,0.652,L4,change,cue,33,exp2
8246,1,0.782,L4,no-change,cue,33,exp2
2431,1,0.611,L4,change,cue,10,exp2
8242,1,0.716,L4,change,cue,33,exp2
3785,1,0.4831,L4,no-change,nocue,15,exp2
8203,1,0.756,L4,no-change,cue,33,exp2
3782,1,0.5848,L4,change,nocue,15,exp2
8205,1,0.683,L4,no-change,cue,33,exp2
11609,0,0.9717,L4,no-change,nocue,46,exp2
8208,1,0.947,L4,change,cue,33,exp2
8210,1,0.821,L4,change,cue,33,exp2
8212,1,0.817,L4,change,cue,33,exp2
11605,1,0.8487,L4,change,nocue,46,exp2
8214,1,0.642,L4,no-change,cue,33,exp2
1997,1,0.5313,L4,no-change,nocue,8,exp2
11602,1,1.3504,L4,change,nocue,46,exp2
3790,1,0.4177,L4,no-change,nocue,15,exp2
8218,1,0.602,L4,no-change,cue,33,exp2
8220,1,1.105,L4,no-change,cue,33,exp2
11601,1,0.8182,L4,change,nocue,46,exp2
889,1,0.822,L4,no-change,cue,4,exp2
8228,0,0.833,L4,change,cue,33,exp2
11598,1,1.0239,L4,no-change,nocue,46,exp2
11596,1,0.9165,L4,no-change,nocue,46,exp2
883,1,1.079,L4,no-change,cue,4,exp2
882,1,1.158,L4,no-change,cue,4,exp2
11595,1,1.5441,L4,no-change,nocue,46,exp2
8239,1,2.671,L4,no-change,cue,33,exp2
2430,1,0.4796,L4,change,cue,10,exp2
8241,1,3.592,L4,no-change,cue,33,exp2
890,0,1.531,L4,no-change,cue,4,exp2
9143,1,0.442,L4,change,nocue,36,exp2
10779,1,1.0459,L4,no-change,cue,43,exp2
3407,1,0.7351,L4,change,cue,14,exp2
10216,1,0.849,L4,no-change,cue,40,exp2
10967,1,0.4548,L4,no-change,cue,43,exp2
10220,1,1.6411,L4,change,cue,40,exp2
2976,1,0.5025,L4,no-change,cue,12,exp2
2975,1,0.6565,L4,change,cue,12,exp2
10966,1,0.5954,L4,no-change,cue,43,exp2
2685,1,1.2369,L4,change,cue,11,exp2
10229,1,0.7118,L4,change,cue,40,exp2
10232,1,1.2887,L4,change,cue,40,exp2
10235,1,0.4623,L4,no-change,cue,40,exp2
10241,1,0.9737,L4,no-change,cue,41,exp2
10243,1,0.8826,L4,no-change,cue,41,exp2
10244,1,0.8393,L4,change,cue,41,exp2
382,1,0.5037,L4,no-change,cue,2,exp2
10251,1,2.2138,L4,no-change,cue,41,exp2
379,0,0.8835,L4,change,cue,2,exp2
10254,1,1.2494,L4,change,cue,41,exp2
2687,1,2.6202,L4,no-change,cue,11,exp2
2688,1,2.5637,L4,change,cue,11,exp2
10257,1,0.8304,L4,change,cue,41,exp2
10258,1,0.8861,L4,change,cue,41,exp2
10260,1,0.7696,L4,change,cue,41,exp2
2201,1,0.5374,L4,no-change,cue,9,exp2
10266,1,1.2016,L4,no-change,cue,41,exp2
2690,1,1.308,L4,change,cue,11,exp2
2980,1,0.6739,L4,change,cue,12,exp2
10951,1,0.6647,L4,no-change,cue,43,exp2
10211,1,0.5836,L4,no-change,cue,40,exp2
10206,1,0.8822,L4,no-change,cue,40,exp2
2999,1,1.2754,L4,no-change,cue,12,exp2
10980,1,0.7032,L4,no-change,cue,43,exp2
2997,0,1.451,L4,no-change,cue,12,exp2
10175,1,0.5669,L4,change,nocue,40,exp2
2996,1,0.7727,L4,no-change,cue,12,exp2
397,1,0.6315,L4,no-change,cue,2,exp2
2995,1,0.5863,L4,change,cue,12,exp2
10180,1,1.0849,L4,change,cue,40,exp2
396,0,0.8982,L4,change,cue,2,exp2
10184,1,0.4614,L4,change,cue,40,exp2
10972,1,0.6173,L4,change,cue,43,exp2
10187,1,0.8676,L4,no-change,cue,40,exp2
2683,1,1.2014,L4,no-change,cue,11,exp2
2991,1,0.8015,L4,change,cue,12,exp2
2193,1,0.5644,L4,no-change,cue,9,exp2
10191,1,0.7169,L4,change,cue,40,exp2
2684,1,1.3351,L4,no-change,cue,11,exp2
10193,1,0.5972,L4,no-change,cue,40,exp2
2988,1,0.6342,L4,no-change,cue,12,exp2
10196,1,0.5069,L4,change,cue,40,exp2
10197,1,0.6305,L4,change,cue,40,exp2
10198,1,0.612,L4,no-change,cue,40,exp2
10199,1,0.8034,L4,no-change,cue,40,exp2
2986,1,1.1906,L4,change,cue,12,exp2
391,1,0.816,L4,no-change,cue,2,exp2
2194,1,0.5357,L4,no-change,cue,9,exp2
10950,1,0.6404,L4,change,cue,43,exp2
10277,1,1.6697,L4,change,cue,41,exp2
2953,1,0.5849,L4,change,cue,12,exp2
10336,1,0.9659,L4,no-change,nocue,41,exp2
10337,1,1.263,L4,change,nocue,41,exp2
10944,1,1.0885,L4,no-change,cue,43,exp2
2927,1,0.5528,L4,change,cue,12,exp2
10340,1,0.8543,L4,change,nocue,41,exp2
10343,1,1.5913,L4,no-change,nocue,41,exp2
10348,1,0.728,L4,change,nocue,41,exp2
10349,1,0.9287,L4,no-change,nocue,41,exp2
359,1,0.6134,L4,no-change,cue,2,exp2
10942,1,0.4861,L4,no-change,nocue,43,exp2
2694,1,2.8778,L4,no-change,cue,11,exp2
2695,1,0.9227,L4,no-change,cue,11,exp2
2696,0,1.4125,L4,no-change,cue,11,exp2
10356,1,1.2429,L4,change,nocue,41,exp2
356,0,0.5903,L4,change,cue,2,exp2
210,1,0.8251,L4,no-change,nocue,1,exp2
10359,1,2.5047,L4,no-change,nocue,41,exp2
2919,1,0.6636,L4,no-change,cue,12,exp2
212,1,0.5755,L4,no-change,nocue,1,exp2
352,1,0.5564,L4,no-change,cue,2,exp2
2917,1,0.7536,L4,no-change,cue,12,exp2
10366,1,1.2585,L4,change,nocue,41,exp2
10368,1,0.8596,L4,no-change,nocue,41,exp2
10925,1,0.4836,L4,change,nocue,43,exp2
2915,1,0.7827,L4,no-change,cue,12,exp2
10334,1,1.0098,L4,change,nocue,41,exp2
2212,1,0.631,L4,change,cue,9,exp2
10331,1,0.9088,L4,no-change,nocue,41,exp2
2931,1,1.0134,L4,change,cue,12,exp2
372,1,0.6533,L4,no-change,cue,2,exp2
2949,1,0.568,L4,no-change,cue,12,exp2
2693,1,0.9133,L4,change,cue,11,exp2
10289,1,0.9458,L4,no-change,cue,41,exp2
10290,1,0.7307,L4,change,cue,41,exp2
2947,1,0.6848,L4,change,cue,12,exp2
2205,1,0.586,L4,no-change,cue,9,exp2
10294,1,0.9587,L4,no-change,cue,41,exp2
10296,1,0.9861,L4,no-change,cue,41,exp2
10948,1,0.7457,L4,change,cue,43,exp2
10297,1,1.1588,L4,change,cue,41,exp2
2942,1,0.7816,L4,no-change,cue,12,exp2
199,1,0.8633,L4,change,nocue,1,exp2
10947,1,0.6851,L4,change,cue,43,exp2
2940,1,0.6285,L4,change,cue,12,exp2
10946,1,0.6687,L4,change,cue,43,exp2
10309,1,0.7637,L4,no-change,nocue,41,exp2
2936,1,0.5461,L4,no-change,cue,12,exp2
2209,1,0.5683,L4,change,cue,9,exp2
10316,1,1.1538,L4,change,nocue,41,exp2
10945,1,0.634,L4,change,cue,43,exp2
365,0,1.4908,L4,change,cue,2,exp2
10322,1,0.9627,L4,change,nocue,41,exp2
363,1,0.496,L4,no-change,cue,2,exp2
10326,1,1.4548,L4,no-change,nocue,41,exp2
10328,1,0.8546,L4,no-change,nocue,41,exp2
10302,1,1.2982,L4,no-change,cue,41,exp2
10982,1,0.6235,L4,change,cue,43,exp2
10168,1,0.5336,L4,change,nocue,40,exp2
3001,1,0.5684,L4,change,cue,12,exp2
11031,1,0.7503,L4,no-change,cue,44,exp2
2277,1,0.6722,L4,no-change,nocue,9,exp2
10025,1,0.6629,L4,change,cue,40,exp2
2177,1,0.5224,L4,change,cue,9,exp2
437,1,0.4361,L4,change,cue,2,exp2
436,1,0.4844,L4,change,cue,2,exp2
