,correct_rate,response_time,set_size,response_type,cue_type,subject,exp_type
11998,1,1.912,L6,no-change,cue,47,exp1
238,1,0.6851,L6,no-change,nocue,1,exp1
2243,1,1.2384,L6,no-change,cue,9,exp1
3564,0,1.0852,L6,change,cue,14,exp1
11589,1,0.8305,L6,change,cue,46,exp1
3562,1,0.5431,L6,no-change,cue,14,exp1
235,0,0.4988,L6,no-change,cue,1,exp1
11592,1,0.631,L6,no-change,nocue,46,exp1
3088,1,0.9669,L6,no-change,nocue,13,exp1
3554,1,0.4202,L6,no-change,nocue,14,exp1
11599,0,0.6817,L6,change,cue,46,exp1
11600,1,0.8309,L6,change,nocue,46,exp1
3552,1,0.5846,L6,change,nocue,14,exp1
3551,1,0.7015,L6,no-change,cue,14,exp1
2362,0,0.8051,L6,change,nocue,10,exp1
12002,1,0.807,L6,no-change,cue,47,exp1
12001,1,0.743,L6,no-change,nocue,47,exp1
3102,1,0.5141,L6,change,cue,13,exp1
3103,1,0.862,L6,no-change,cue,13,exp1
11608,0,1.0306,L6,change,cue,46,exp1
2253,1,0.9922,L6,change,cue,9,exp1
3567,1,0.8509,L6,change,nocue,14,exp1
11632,1,0.7024,L6,no-change,nocue,46,exp1
3124,1,0.7038,L6,change,cue,13,exp1
11973,1,1.005,L6,change,nocue,47,exp1
3480,1,1.5847,L6,change,cue,14,exp1
3131,1,0.6841,L6,no-change,nocue,13,exp1
11662,0,0.5901,L6,change,cue,46,exp1
3470,1,0.6561,L6,change,nocue,14,exp1
3132,0,0.9841,L6,change,cue,13,exp1
3465,1,2.1211,L6,change,nocue,14,exp1
2351,1,0.6997,L6,no-change,nocue,10,exp1
3137,1,0.6343,L6,no-change,nocue,13,exp1
2271,0,0.6052,L6,change,cue,9,exp1
11967,0,0.817,L6,change,cue,47,exp1
3461,1,0.5689,L6,no-change,cue,14,exp1
3459,1,0.5335,L6,no-change,cue,14,exp1
3457,1,0.8111,L6,change,nocue,14,exp1
11965,1,0.55,L6,no-change,nocue,47,exp1
11673,1,1.4855,L6,change,cue,46,exp1
3456,1,0.5682,L6,no-change,cue,14,exp1
2274,0,0.5682,L6,change,nocue,9,exp1
3139,1,0.6171,L6,no-change,nocue,13,exp1
11656,1,0.9727,L6,no-change,cue,46,exp1
3507,1,0.4566,L6,change,cue,14,exp1
3482,1,0.5014,L6,no-change,nocue,14,exp1
11652,0,0.4737,L6,change,cue,46,exp1
11981,1,0.481,L6,change,cue,47,exp1
11635,0,0.6731,L6,change,nocue,46,exp1
11636,1,0.6394,L6,no-change,cue,46,exp1
3503,1,0.5519,L6,no-change,nocue,14,exp1
11979,1,0.619,L6,change,nocue,47,exp1
11638,1,0.6489,L6,no-change,nocue,46,exp1
3501,1,0.4373,L6,no-change,nocue,14,exp1
11640,1,0.5793,L6,no-change,cue,46,exp1
3500,1,0.4686,L6,no-change,nocue,14,exp1
2260,1,0.5015,L6,no-change,cue,9,exp1
3126,0,0.9674,L6,change,nocue,13,exp1
3495,1,0.6016,L6,change,nocue,14,exp1
3494,1,0.5238,L6,no-change,cue,14,exp1
3127,1,0.5674,L6,no-change,nocue,13,exp1
11647,1,0.7804,L6,change,cue,46,exp1
2262,0,0.8847,L6,no-change,cue,9,exp1
139,1,1.9305,L6,change,cue,1,exp1
11650,1,0.461,L6,no-change,nocue,46,exp1
11651,1,0.5009,L6,no-change,nocue,46,exp1
3485,1,0.7673,L6,change,cue,14,exp1
11584,0,1.0873,L6,no-change,cue,46,exp1
11583,1,0.6174,L6,no-change,nocue,46,exp1
12011,1,0.59,L6,change,nocue,47,exp1
11525,0,0.8155,L6,change,cue,46,exp1
2229,1,0.607,L6,change,cue,9,exp1
2230,1,0.8696,L6,no-change,cue,9,exp1
3057,1,0.527,L6,no-change,nocue,12,exp1
11530,0,0.6416,L6,change,cue,46,exp1
250,1,1.3204,L6,change,nocue,1,exp1
2371,1,0.4828,L6,change,cue,10,exp1
3061,1,0.646,L6,no-change,nocue,12,exp1
11534,1,0.6664,L6,no-change,cue,46,exp1
3612,0,0.7437,L6,change,cue,15,exp1
3611,0,0.8519,L6,change,nocue,15,exp1
3064,1,0.781,L6,no-change,cue,12,exp1
12040,1,1.8402,L6,no-change,cue,48,exp1
3608,1,0.6596,L6,change,cue,15,exp1
3065,1,0.74,L6,no-change,cue,12,exp1
11540,1,1.1577,L6,no-change,nocue,46,exp1
12038,1,0.9368,L6,change,cue,48,exp1
126,1,0.6645,L6,change,cue,1,exp1
3606,1,0.7527,L6,no-change,nocue,15,exp1
3627,1,0.8003,L6,no-change,nocue,15,exp1
12035,1,2.239,L6,no-change,nocue,48,exp1
3628,1,0.7875,L6,change,cue,15,exp1
123,1,1.1288,L6,change,nocue,1,exp1
3651,1,0.7328,L6,change,cue,15,exp1
12058,0,0.6753,L6,no-change,cue,48,exp1
11504,1,0.3897,L6,no-change,nocue,45,exp1
3049,1,0.605,L6,no-change,nocue,12,exp1
3650,1,0.9126,L6,no-change,cue,15,exp1
3649,1,0.6443,L6,change,nocue,15,exp1
3050,1,0.57,L6,change,nocue,12,exp1
12055,1,1.0479,L6,change,cue,48,exp1
3640,1,0.8927,L6,no-change,cue,15,exp1
12054,1,0.9346,L6,change,nocue,48,exp1
11511,1,0.7543,L6,change,cue,45,exp1
122,1,0.9814,L6,change,nocue,1,exp1
3635,1,0.9176,L6,no-change,cue,15,exp1
11515,1,0.433,L6,no-change,nocue,45,exp1
3632,1,0.8143,L6,no-change,cue,15,exp1
11517,0,0.5195,L6,change,cue,45,exp1
3052,0,0.655,L6,change,nocue,12,exp1
3630,0,0.935,L6,no-change,cue,15,exp1
11520,1,0.7853,L6,no-change,nocue,46,exp1
3629,1,0.6319,L6,no-change,nocue,15,exp1
248,0,0.5832,L6,no-change,cue,1,exp1
3067,0,1.157,L6,change,nocue,12,exp1
3068,1,0.634,L6,no-change,cue,12,exp1
128,1,0.3062,L6,change,nocue,1,exp1
11564,1,0.6979,L6,no-change,cue,46,exp1
129,1,0.5249,L6,change,nocue,1,exp1
11566,1,0.9876,L6,change,nocue,46,exp1
2240,1,0.6703,L6,change,cue,9,exp1
11568,1,0.5551,L6,no-change,cue,46,exp1
3084,1,0.9138,L6,no-change,nocue,13,exp1
12014,1,0.568,L6,no-change,nocue,47,exp1
240,1,0.556,L6,no-change,nocue,1,exp1
3579,1,0.5413,L6,no-change,nocue,14,exp1
11574,0,1.1019,L6,change,nocue,46,exp1
3576,1,0.4183,L6,no-change,nocue,14,exp1
3575,1,0.5512,L6,change,nocue,14,exp1
239,0,0.4959,L6,no-change,cue,1,exp1
2365,1,0.7809,L6,change,cue,10,exp1
12012,1,0.613,L6,no-change,nocue,47,exp1
3570,1,0.5016,L6,no-change,cue,14,exp1
11581,1,0.87,L6,change,cue,46,exp1
3568,1,0.4714,L6,change,cue,14,exp1
243,1,0.5381,L6,change,cue,1,exp1
12018,1,0.619,L6,no-change,cue,47,exp1
2366,1,0.6331,L6,no-change,cue,10,exp1
2238,1,0.7347,L6,change,nocue,9,exp1
2236,1,0.6065,L6,no-change,nocue,9,exp1
11545,1,0.7126,L6,change,nocue,46,exp1
2237,1,0.5889,L6,no-change,nocue,9,exp1
2368,1,1.1502,L6,no-change,cue,10,exp1
247,1,0.5318,L6,change,nocue,1,exp1
3073,1,1.6646,L6,no-change,cue,13,exp1
3075,1,1.0183,L6,no-change,cue,13,exp1
12027,1,0.846,L6,no-change,cue,47,exp1
11550,1,0.7036,L6,no-change,nocue,46,exp1
11676,0,1.0518,L6,change,nocue,46,exp1
3597,0,0.9157,L6,change,nocue,15,exp1
3596,1,0.6479,L6,change,cue,15,exp1
3595,1,0.4653,L6,change,nocue,15,exp1
11555,0,1.1476,L6,change,nocue,46,exp1
12022,0,1.017,L6,change,cue,47,exp1
3592,1,0.6177,L6,no-change,nocue,15,exp1
11558,1,0.8968,L6,no-change,cue,46,exp1
3591,0,0.5816,L6,change,nocue,15,exp1
3081,1,0.7317,L6,change,nocue,13,exp1
3082,1,0.9606,L6,change,cue,13,exp1
11552,1,1.2823,L6,change,cue,46,exp1
11962,0,0.725,L6,change,cue,47,exp1
3448,1,0.7604,L6,change,cue,14,exp1
3447,1,0.4569,L6,no-change,nocue,14,exp1
2299,0,0.5907,L6,change,nocue,9,exp1
11891,1,0.658,L6,no-change,nocue,47,exp1
3335,1,0.7411,L6,no-change,nocue,14,exp1
2332,1,0.5534,L6,no-change,cue,10,exp1
2301,1,0.7713,L6,change,nocue,9,exp1
11795,1,1.362,L6,no-change,cue,47,exp1
3333,1,0.6128,L6,change,nocue,14,exp1
3226,1,0.5781,L6,change,cue,13,exp1
3322,1,0.7711,L6,no-change,cue,13,exp1
3230,1,0.8612,L6,no-change,nocue,13,exp1
164,1,0.7904,L6,change,nocue,1,exp1
2331,1,1.0204,L6,no-change,cue,10,exp1
3235,1,0.487,L6,change,nocue,13,exp1
11804,1,1.289,L6,no-change,nocue,47,exp1
185,0,2.3661,L6,no-change,cue,1,exp1
3316,0,1.0671,L6,change,nocue,13,exp1
3315,1,1.0509,L6,no-change,nocue,13,exp1
11809,0,1.448,L6,change,nocue,47,exp1
3241,0,0.6543,L6,no-change,cue,13,exp1
3221,1,0.7143,L6,change,cue,13,exp1
181,1,0.8001,L6,no-change,nocue,1,exp1
11789,1,1.012,L6,change,cue,47,exp1
11895,1,0.514,L6,change,nocue,47,exp1
11768,1,0.5978,L6,no-change,cue,46,exp1
11769,1,0.729,L6,no-change,cue,46,exp1
3358,1,0.6175,L6,change,nocue,14,exp1
3354,1,0.7178,L6,no-change,nocue,14,exp1
11774,1,0.6456,L6,no-change,nocue,46,exp1
3210,1,0.7122,L6,no-change,nocue,13,exp1
11776,1,2.241,L6,no-change,cue,47,exp1
3351,0,0.7263,L6,change,nocue,14,exp1
11904,1,1.253,L6,change,cue,47,exp1
2295,1,1.022,L6,change,nocue,9,exp1
11902,1,0.745,L6,change,nocue,47,exp1
2296,1,0.6518,L6,no-change,nocue,9,exp1
2297,1,0.6515,L6,no-change,nocue,9,exp1
3215,1,0.7969,L6,change,cue,13,exp1
3216,1,0.8291,L6,no-change,cue,13,exp1
11784,1,1.151,L6,no-change,cue,47,exp1
11785,1,1.262,L6,no-change,cue,47,exp1
3217,0,0.6485,L6,change,nocue,13,exp1
11786,1,0.947,L6,change,cue,47,exp1
11788,0,1.83,L6,change,cue,47,exp1
3311,1,1.1007,L6,change,cue,13,exp1
11878,1,0.717,L6,no-change,cue,47,exp1
3310,1,0.5886,L6,no-change,cue,13,exp1
3255,1,0.9783,L6,no-change,cue,13,exp1
169,1,0.5493,L6,change,nocue,1,exp1
3257,1,1.1294,L6,change,nocue,13,exp1
11837,1,0.658,L6,change,nocue,47,exp1
11861,1,1.533,L6,no-change,cue,47,exp1
3261,1,1.6621,L6,change,cue,13,exp1
11840,1,0.978,L6,change,cue,47,exp1
3277,1,0.6515,L6,change,cue,13,exp1
11842,1,1.014,L6,no-change,cue,47,exp1
3276,1,0.6175,L6,change,nocue,13,exp1
3272,1,0.7687,L6,change,cue,13,exp1
11848,1,1.585,L6,change,cue,47,exp1
11849,1,0.672,L6,no-change,nocue,47,exp1
3263,1,0.7326,L6,no-change,cue,13,exp1
11851,0,1.4,L6,no-change,cue,47,exp1
3264,1,0.934,L6,no-change,nocue,13,exp1
11852,1,0.621,L6,change,cue,47,exp1
3267,1,0.7173,L6,no-change,nocue,13,exp1
11854,1,0.955,L6,no-change,nocue,47,exp1
11835,1,1.164,L6,change,nocue,47,exp1
2313,1,0.7665,L6,change,nocue,10,exp1
11866,1,0.658,L6,change,nocue,47,exp1
11867,1,0.612,L6,no-change,nocue,47,exp1
11815,1,0.854,L6,no-change,nocue,47,exp1
2308,1,1.3332,L6,change,nocue,10,exp1
3305,0,1.1341,L6,change,nocue,13,exp1
3302,1,0.7006,L6,change,cue,13,exp1
3300,0,1.0175,L6,change,nocue,13,exp1
3242,1,0.8149,L6,no-change,nocue,13,exp1
178,1,0.5153,L6,change,cue,1,exp1
11821,1,0.738,L6,change,nocue,47,exp1
3299,1,0.6013,L6,no-change,nocue,13,exp1
3200,1,1.1953,L6,no-change,nocue,13,exp1
11876,1,0.63,L6,change,cue,47,exp1
177,1,0.5004,L6,no-change,nocue,1,exp1
2324,1,0.5099,L6,change,cue,10,exp1
11824,1,0.644,L6,no-change,nocue,47,exp1
167,0,0.9159,L6,no-change,cue,1,exp1
3296,0,1.9838,L6,no-change,cue,13,exp1
3254,0,1.084,L6,change,nocue,13,exp1
3292,1,1.1413,L6,no-change,cue,13,exp1
11830,1,1.531,L6,no-change,nocue,47,exp1
11831,1,0.738,L6,change,cue,47,exp1
11875,0,0.592,L6,change,nocue,47,exp1
3048,1,0.593,L6,change,cue,12,exp1
191,0,0.5959,L6,no-change,cue,1,exp1
3199,1,0.8511,L6,no-change,cue,13,exp1
11698,1,0.5872,L6,no-change,cue,46,exp1
2346,1,0.9974,L6,change,cue,10,exp1
3429,1,0.6414,L6,no-change,cue,14,exp1
11700,0,0.6881,L6,change,cue,46,exp1
11701,1,0.904,L6,change,nocue,46,exp1
3158,1,0.6843,L6,no-change,nocue,13,exp1
3423,1,0.6095,L6,change,nocue,14,exp1
150,1,0.9507,L6,change,cue,1,exp1
11945,0,2.663,L6,no-change,cue,47,exp1
3421,1,1.7724,L6,change,cue,14,exp1
2281,1,0.6233,L6,no-change,nocue,9,exp1
11707,1,0.6369,L6,no-change,cue,46,exp1
3419,1,1.9039,L6,change,nocue,14,exp1
151,1,0.6225,L6,change,cue,1,exp1
11711,1,0.6001,L6,no-change,nocue,46,exp1
206,0,0.6615,L6,no-change,cue,1,exp1
3167,1,0.501,L6,change,cue,13,exp1
11713,0,1.0915,L6,change,nocue,46,exp1
11716,0,0.642,L6,change,cue,46,exp1
3156,1,0.6172,L6,change,cue,13,exp1
3170,1,0.8511,L6,change,nocue,13,exp1
3430,1,0.7015,L6,no-change,cue,14,exp1
3155,1,0.7179,L6,change,nocue,13,exp1
3142,1,0.9508,L6,change,cue,13,exp1
2276,1,0.7434,L6,change,cue,9,exp1
3143,0,0.7348,L6,change,cue,13,exp1
145,1,2.6471,L6,no-change,nocue,1,exp1
11683,1,1.1286,L6,no-change,nocue,46,exp1
11684,1,0.78,L6,no-change,cue,46,exp1
3441,1,0.4513,L6,no-change,nocue,14,exp1
146,0,1.1714,L6,no-change,nocue,1,exp1
3440,1,0.4511,L6,no-change,nocue,14,exp1
3439,1,0.454,L6,no-change,nocue,14,exp1
11955,1,0.547,L6,change,cue,47,exp1
11689,0,1.066,L6,change,nocue,46,exp1
11690,0,1.6649,L6,change,nocue,46,exp1
3149,1,0.7008,L6,change,nocue,13,exp1
215,1,0.6069,L6,no-change,nocue,1,exp1
2349,1,1.1747,L6,change,nocue,10,exp1
3435,1,1.5514,L6,change,cue,14,exp1
2278,1,0.7182,L6,no-change,nocue,9,exp1
3151,1,0.9676,L6,no-change,cue,13,exp1
211,0,1.6484,L6,change,nocue,1,exp1
11938,1,0.605,L6,no-change,nocue,47,exp1
11937,1,0.545,L6,no-change,nocue,47,exp1
11936,0,0.648,L6,change,nocue,47,exp1
11743,1,0.9785,L6,change,cue,46,exp1
3375,1,0.7515,L6,no-change,cue,14,exp1
11915,1,1.185,L6,no-change,cue,47,exp1
3194,1,0.8073,L6,no-change,cue,13,exp1
3197,1,0.8983,L6,no-change,cue,13,exp1
3372,1,0.9566,L6,no-change,cue,14,exp1
11912,1,2.985,L6,no-change,cue,47,exp1
3370,1,0.8274,L6,change,cue,14,exp1
11753,1,1.1195,L6,change,nocue,46,exp1
3369,1,1.9671,L6,change,cue,14,exp1
3368,1,0.7425,L6,no-change,nocue,14,exp1
3367,1,1.1058,L6,change,nocue,14,exp1
11757,1,0.6916,L6,change,cue,46,exp1
193,1,1.2514,L6,change,cue,1,exp1
3364,1,0.4998,L6,no-change,cue,14,exp1
3363,1,0.4596,L6,no-change,cue,14,exp1
11762,1,0.6589,L6,no-change,nocue,46,exp1
11763,0,0.4962,L6,change,nocue,46,exp1
11764,1,0.5486,L6,no-change,cue,46,exp1
3382,1,0.8556,L6,change,cue,14,exp1
3189,1,0.8408,L6,no-change,nocue,13,exp1
11739,1,0.8123,L6,no-change,cue,46,exp1
3186,1,1.0876,L6,change,nocue,13,exp1
3409,1,0.6245,L6,change,cue,14,exp1
3406,1,0.5017,L6,change,nocue,14,exp1
11721,1,1.2473,L6,no-change,nocue,46,exp1
11933,1,0.612,L6,change,nocue,47,exp1
11932,0,1.793,L6,change,nocue,47,exp1
2343,1,0.9097,L6,no-change,cue,10,exp1
11930,0,0.802,L6,no-change,nocue,47,exp1
11929,1,1.264,L6,no-change,cue,47,exp1
3401,1,0.5511,L6,change,nocue,14,exp1
3359,0,0.7498,L6,change,cue,14,exp1
202,1,0.7722,L6,change,nocue,1,exp1
2286,0,0.9712,L6,no-change,cue,9,exp1
200,0,1.1519,L6,no-change,nocue,1,exp1
3396,1,0.7721,L6,no-change,cue,14,exp1
3393,1,1.1337,L6,no-change,cue,14,exp1
11733,1,0.8715,L6,change,nocue,46,exp1
11734,0,0.839,L6,change,cue,46,exp1
153,0,0.6317,L6,no-change,cue,1,exp1
3391,1,0.6184,L6,no-change,nocue,14,exp1
11923,1,0.634,L6,change,nocue,47,exp1
11726,1,0.6346,L6,no-change,nocue,46,exp1
11136,1,0.8937,L6,no-change,cue,44,exp1
11501,0,0.8801,L6,change,cue,45,exp1
11499,1,1.0535,L6,no-change,cue,45,exp1
322,1,0.6848,L6,no-change,cue,2,exp1
11250,1,1.9182,L6,no-change,nocue,44,exp1
11251,0,1.4129,L6,change,cue,44,exp1
2891,1,0.724,L6,change,cue,12,exp1
3925,1,0.5514,L6,change,nocue,16,exp1
11255,1,1.7332,L6,change,nocue,44,exp1
11256,1,0.7852,L6,no-change,nocue,44,exp1
3924,1,0.4888,L6,no-change,cue,16,exp1
3923,1,0.4654,L6,no-change,nocue,16,exp1
3922,1,0.5001,L6,no-change,cue,16,exp1
2893,1,0.889,L6,no-change,cue,12,exp1
3919,1,0.4483,L6,change,nocue,16,exp1
12191,1,0.9478,L6,change,nocue,48,exp1
2158,1,1.2014,L6,change,cue,9,exp1
2159,1,0.8014,L6,no-change,nocue,9,exp1
12189,1,1.0205,L6,no-change,nocue,48,exp1
3914,1,0.4869,L6,change,cue,16,exp1
3909,1,0.5473,L6,no-change,cue,16,exp1
3908,1,0.7855,L6,change,nocue,16,exp1
11248,1,0.924,L6,no-change,nocue,44,exp1
11269,1,0.916,L6,no-change,nocue,45,exp1
12196,1,0.6841,L6,change,nocue,48,exp1
2887,0,0.816,L6,no-change,nocue,12,exp1
3953,1,0.5223,L6,no-change,nocue,16,exp1
12209,1,1.5506,L6,change,cue,48,exp1
3951,0,0.6636,L6,change,cue,16,exp1
2148,1,0.7847,L6,change,cue,9,exp1
324,1,1.717,L6,change,nocue,2,exp1
11234,1,1.0579,L6,change,cue,44,exp1
12206,1,0.6748,L6,change,cue,48,exp1
12205,1,0.5367,L6,change,nocue,48,exp1
2878,1,0.97,L6,no-change,cue,12,exp1
11236,1,0.9059,L6,change,cue,44,exp1
3945,1,0.455,L6,no-change,cue,16,exp1
323,1,0.7679,L6,no-change,cue,2,exp1
11240,1,0.7675,L6,change,nocue,44,exp1
2151,0,0.8845,L6,change,nocue,9,exp1
12201,1,0.5544,L6,change,cue,48,exp1
3936,1,0.9814,L6,no-change,nocue,16,exp1
2154,1,0.7344,L6,no-change,nocue,9,exp1
2885,1,1.073,L6,no-change,nocue,12,exp1
2413,1,1.6328,L6,no-change,cue,10,exp1
2156,1,0.8014,L6,change,cue,9,exp1
12210,1,0.7185,L6,change,cue,48,exp1
2897,0,0.684,L6,change,nocue,12,exp1
2901,1,0.775,L6,no-change,cue,12,exp1
3885,1,0.6347,L6,no-change,cue,16,exp1
2910,1,0.742,L6,change,cue,12,exp1
11292,1,1.1727,L6,no-change,cue,45,exp1
310,1,0.8025,L6,no-change,cue,2,exp1
3883,0,0.5834,L6,change,nocue,16,exp1
11299,1,0.4294,L6,no-change,nocue,45,exp1
11301,1,0.5133,L6,no-change,nocue,45,exp1
11302,0,0.7001,L6,no-change,cue,45,exp1
3878,0,0.5079,L6,change,cue,16,exp1
12173,1,1.2685,L6,no-change,cue,48,exp1
3877,1,0.5687,L6,no-change,cue,16,exp1
2914,1,0.832,L6,no-change,nocue,12,exp1
12170,1,1.1012,L6,no-change,cue,48,exp1
3868,1,0.4856,L6,change,nocue,16,exp1
92,1,0.848,L6,no-change,nocue,1,exp1
93,0,0.7149,L6,no-change,cue,1,exp1
2406,0,1.3851,L6,change,cue,10,exp1
11311,0,0.6736,L6,change,cue,45,exp1
3866,1,0.5522,L6,change,nocue,16,exp1
12177,1,0.8254,L6,no-change,nocue,48,exp1
3907,1,0.5022,L6,no-change,nocue,16,exp1
89,1,1.0474,L6,change,cue,1,exp1
312,1,0.751,L6,change,cue,2,exp1
11272,0,1.8186,L6,change,cue,45,exp1
3904,1,0.4168,L6,change,cue,16,exp1
12184,1,0.5837,L6,no-change,nocue,48,exp1
316,0,0.7837,L6,no-change,cue,2,exp1
3902,0,0.5514,L6,change,cue,16,exp1
2902,1,0.658,L6,change,nocue,12,exp1
2160,1,0.8598,L6,no-change,cue,9,exp1
2904,0,1.131,L6,change,nocue,12,exp1
3898,1,0.5372,L6,no-change,cue,16,exp1
11279,1,0.7895,L6,change,cue,45,exp1
2161,1,0.7601,L6,change,nocue,9,exp1
3896,0,1.0514,L6,change,cue,16,exp1
2905,0,1.031,L6,change,cue,12,exp1
3889,1,0.5031,L6,change,nocue,16,exp1
3887,1,0.4412,L6,no-change,nocue,16,exp1
11286,0,2.1301,L6,change,nocue,45,exp1
2906,1,1.194,L6,no-change,nocue,12,exp1
3886,1,0.5184,L6,no-change,nocue,16,exp1
11288,1,0.616,L6,no-change,cue,45,exp1
311,1,0.654,L6,no-change,cue,2,exp1
327,1,0.6688,L6,no-change,nocue,2,exp1
2874,1,0.97,L6,no-change,cue,12,exp1
11223,1,1.4819,L6,no-change,cue,44,exp1
4027,1,0.7717,L6,change,nocue,16,exp1
11160,1,0.7893,L6,no-change,cue,44,exp1
12250,1,0.751,L6,change,cue,48,exp1
11161,1,1.0802,L6,no-change,nocue,44,exp1
2430,1,0.6026,L6,change,nocue,10,exp1
4023,1,0.6,L6,no-change,nocue,16,exp1
12248,1,0.6709,L6,change,nocue,48,exp1
2831,1,0.83,L6,change,cue,12,exp1
11165,1,1.4708,L6,change,cue,44,exp1
4020,1,0.7809,L6,no-change,cue,16,exp1
12244,1,0.4634,L6,no-change,cue,48,exp1
4016,1,0.7058,L6,no-change,nocue,16,exp1
339,0,0.8859,L6,no-change,nocue,2,exp1
11171,1,1.2508,L6,change,cue,44,exp1
12241,0,0.8021,L6,no-change,nocue,48,exp1
337,1,0.7593,L6,no-change,cue,2,exp1
4010,1,0.4167,L6,change,cue,16,exp1
2836,1,1.166,L6,change,cue,12,exp1
4005,0,0.5222,L6,no-change,cue,16,exp1
343,0,0.7763,L6,change,cue,2,exp1
11179,1,0.9172,L6,change,nocue,44,exp1
12253,1,0.5496,L6,no-change,nocue,48,exp1
2820,0,0.822,L6,change,nocue,12,exp1
4048,1,0.5176,L6,change,nocue,16,exp1
11139,1,0.6854,L6,change,nocue,44,exp1
12266,1,0.6013,L6,change,cue,48,exp1
11141,1,1.08,L6,no-change,cue,44,exp1
4045,1,0.4863,L6,change,nocue,16,exp1
4044,1,0.8573,L6,change,nocue,16,exp1
11144,1,0.967,L6,no-change,nocue,44,exp1
12265,1,0.5337,L6,change,nocue,48,exp1
4042,1,0.4847,L6,no-change,cue,16,exp1
2431,1,0.4516,L6,no-change,nocue,10,exp1
12261,1,0.9699,L6,no-change,cue,48,exp1
12260,1,0.5173,L6,no-change,nocue,48,exp1
2818,0,0.778,L6,no-change,nocue,12,exp1
4035,1,0.7204,L6,change,cue,16,exp1
2819,1,0.96,L6,no-change,nocue,12,exp1
71,1,0.7001,L6,no-change,nocue,1,exp1
12256,1,1.969,L6,change,cue,48,exp1
4032,1,0.5899,L6,change,cue,16,exp1
4031,1,0.5206,L6,no-change,cue,16,exp1
2822,1,1.061,L6,change,nocue,12,exp1
12237,1,1.1814,L6,change,nocue,48,exp1
11182,0,1.884,L6,change,cue,44,exp1
12235,1,1.4053,L6,no-change,cue,48,exp1
12223,1,1.2661,L6,change,nocue,48,exp1
12222,0,1.6299,L6,no-change,cue,48,exp1
2855,1,1.135,L6,no-change,nocue,12,exp1
11210,1,0.9165,L6,no-change,cue,44,exp1
3967,1,0.5838,L6,change,cue,16,exp1
2423,1,0.7482,L6,change,cue,10,exp1
11212,1,0.8332,L6,no-change,cue,44,exp1
2860,1,0.989,L6,no-change,nocue,12,exp1
2144,1,0.8348,L6,change,cue,9,exp1
11214,1,0.8837,L6,no-change,cue,44,exp1
2146,1,0.6181,L6,no-change,nocue,9,exp1
2861,1,1.3,L6,no-change,cue,12,exp1
12217,1,1.1334,L6,no-change,nocue,48,exp1
329,1,0.7195,L6,change,cue,2,exp1
3958,1,0.4675,L6,change,nocue,16,exp1
11219,1,1.366,L6,no-change,nocue,44,exp1
79,0,0.8156,L6,no-change,cue,1,exp1
11222,1,1.1515,L6,change,nocue,44,exp1
2418,1,0.7094,L6,no-change,cue,10,exp1
3969,1,0.3667,L6,change,nocue,16,exp1
3970,1,0.4479,L6,no-change,nocue,16,exp1
11207,1,0.6405,L6,change,nocue,44,exp1
12225,0,0.8309,L6,no-change,nocue,48,exp1
2841,0,1.037,L6,change,cue,12,exp1
11185,1,0.8644,L6,no-change,nocue,44,exp1
2843,1,1.258,L6,change,nocue,12,exp1
11186,1,0.9129,L6,no-change,cue,44,exp1
11187,0,1.0017,L6,change,cue,44,exp1
3995,1,0.7347,L6,change,nocue,16,exp1
3992,1,0.6689,L6,change,cue,16,exp1
11190,1,1.3313,L6,no-change,nocue,44,exp1
12232,0,0.6017,L6,no-change,cue,48,exp1
11313,0,1.3019,L6,change,nocue,45,exp1
3991,1,0.4346,L6,change,nocue,16,exp1
3986,1,0.4991,L6,no-change,nocue,16,exp1
3984,1,0.4648,L6,change,cue,16,exp1
11198,1,0.9984,L6,change,nocue,44,exp1
2851,0,1.033,L6,change,cue,12,exp1
3977,1,0.4542,L6,no-change,cue,16,exp1
2852,1,0.918,L6,change,nocue,12,exp1
332,1,0.8367,L6,no-change,nocue,2,exp1
3976,1,0.4144,L6,change,cue,16,exp1
2853,0,1.163,L6,no-change,cue,12,exp1
11193,1,1.1942,L6,change,nocue,44,exp1
2920,1,0.955,L6,no-change,cue,12,exp1
2405,1,0.7501,L6,no-change,nocue,10,exp1
11315,1,3.5141,L6,no-change,nocue,45,exp1
11430,1,0.5344,L6,no-change,nocue,45,exp1
2997,1,0.681,L6,no-change,nocue,12,exp1
12101,1,0.978,L6,no-change,nocue,48,exp1
3729,1,0.9994,L6,change,cue,15,exp1
11433,1,0.7538,L6,change,nocue,45,exp1
3727,0,0.6999,L6,change,nocue,15,exp1
11435,1,0.5995,L6,no-change,cue,45,exp1
3726,0,0.6504,L6,no-change,cue,15,exp1
3723,0,0.6996,L6,change,cue,15,exp1
3718,1,0.6912,L6,no-change,cue,15,exp1
2384,0,1.6003,L6,no-change,nocue,10,exp1
11443,1,1.7186,L6,no-change,nocue,45,exp1
3008,0,0.89,L6,change,cue,12,exp1
12092,1,0.8165,L6,change,nocue,48,exp1
272,1,0.951,L6,no-change,nocue,2,exp1
12090,1,0.7477,L6,change,cue,48,exp1
3712,0,0.8388,L6,change,cue,15,exp1
3710,0,0.7344,L6,change,cue,15,exp1
2382,1,1.0505,L6,no-change,nocue,10,exp1
2995,1,0.665,L6,no-change,cue,12,exp1
